timestamp;utility;agent_index;meeting_index 
1;0.132;2;0.333333333333333;
2;0.198333333333333;3;0.666666666666667;
3;0.265;4;0.833333333333333;
4;0.292777777777778;5;1.16666666666667;
5;0.314888888888889;6;1.26666666666667;
6;0.332616161616162;7;1.44848484848485;
7;0.538203823953824;12.8;3.04621212121212;
8;0.929993506493506;17.6;4.69065656565657;
9;1.16149350649351;19.6;5.2739898989899;
10;1.32396176046176;23.6;7.09343434343434;
11;1.42396176046176;24.6;7.49343434343434;
12;1.75268903318903;29.6;9.48333333333333;
13;1.99691630591631;33.6;11.519696969697;
14;2.20192135642136;37.6;13.5469696969697;
15;2.26858802308802;38.6;14.0469696969697;
16;2.44638167388167;42.6;15.8469696969697;
17;2.57555339105339;46.6;18.7055555555556;
18;2.80403751803752;50.6;21.3194444444444;
19;2.9618391053391;54.6;23.9444444444444;
20;3.0007886002886;56.6;25.4535353535353;
21;3.39859415584415;63.6;30.7368686868687;
22;3.68398304473304;68.6;34.870202020202;
23;3.81331637806638;70.6;37.2035353535353;
24;3.79779256854257;71.6;40.1979797979798;
25;4.02560894660894;74.6;44.8795454545455;
26;3.76162012987013;71;46.4896464646465;
27;4.02076587301587;74;51.4131313131313;
28;3.89046753246753;74;53.9616161616162;
29;3.75466089466089;73;54.7699494949495;
30;3.79783152958153;73;56.3583333333333;
31;3.68517965367965;72;56.9388888888889;
32;3.73753571428571;72;57.4853535353535;
33;3.77409126984127;72;58.2075757575758;
34;3.73326298701299;72;58.1681818181818;
35;3.95175937950938;76;60.1308080808081;
36;3.72132287157287;72;57.0606060606061;
37;3.81918217893218;74;59.0151515151515;
38;3.78052705627705;74;59.5272727272727;
39;3.91258766233766;75;61.4704545454545;
40;4.0869816017316;76;62.4813131313131;
41;3.78767207792208;71;58.2313131313131;
42;3.78337049062049;72;59.0090909090909;
43;3.7440119047619;71;58.1722222222222;
44;4.08103210678211;76;62.2722222222222;
45;3.98199531024531;76;63.1863636363636;
46;3.87683369408369;74;61.3181818181818;
47;4.24111796536796;79;67.2292929292929;
48;3.76114574314574;75;64.0494949494949;
49;3.77560894660895;73;63.3515151515151;
50;3.60822005772006;71;62.4126262626263;
51;3.97899278499279;79;69.9257575757576;
52;3.72287157287157;73;67.1207070707071;
53;3.91743722943723;76;71.6333333333333;
54;3.74900793650794;74;71.710101010101;
55;3.8911746031746;74;72.3232323232323;
56;3.78134126984127;72;70.5454545454545;
