timestamp;utility;agent_index;meeting_index 
1;1.50979166666667;218;135.15;
2;6.25641666666666;912;646.416666666668;
3;6.12070833333336;909;674.333333333333;
4;5.86275000000002;871;647;
5;6.27791666666669;934;692.583333333332;
6;6.40362500000002;953;705.499999999998;
7;5.40212500000001;802;596.333333333335;
8;5.83133333333334;867;643.666666666668;
9;6.20687500000002;922;683.916666666668;
10;6.27308333333336;931;689.833333333335;
11;5.50291666666667;817;606.416666666665;
12;2.58708333333333;384;279.666666666666;
